pluno,bndno,pluno1,pluno2,pluno3,pluno4,sldatime,isweekday,qty,d-1,d-2,d-3,d-4,d-5,d-6,d-7
27300273,27300,27,273,2730,27300,2016-07-22,1,5000,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
27300273,27300,27,273,2730,27300,2016-07-23,0,9000,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
27300273,27300,27,273,2730,27300,2016-07-24,0,9000,9000.0,5000.0,0.0,0.0,0.0,0.0,0.0
27300273,27300,27,273,2730,27300,2016-07-28,1,5000,0.0,0.0,0.0,9000.0,9000.0,5000.0,0.0
27300273,27300,27,273,2730,27300,2016-07-29,1,15000,5000.0,0.0,0.0,0.0,9000.0,9000.0,5000.0
27300273,27300,27,273,2730,27300,2016-07-31,0,10000,0.0,15000.0,5000.0,0.0,0.0,0.0,9000.0
27300274,27300,27,273,2730,27300,2016-02-01,1,906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-02,1,2910,906.0,0.0,0.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-04,1,782,0.0,2910,906.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-05,1,1156,782.0,0.0,2910,906.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-06,0,3130,1156.0,782.0,0.0,2910,906.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-08,1,582,0.0,3130.0,1156.0,782.0,0.0,2910,906.0
27300274,27300,27,273,2730,27300,2016-02-09,1,806,582.0,0.0,3130.0,1156.0,782.0,0.0,2910
27300274,27300,27,273,2730,27300,2016-02-12,1,746,0.0,0.0,806.0,582.0,0.0,3130.0,1156.0
27300274,27300,27,273,2730,27300,2016-02-15,1,1728,0.0,0.0,746.0,0.0,0.0,806.0,582.0
27300274,27300,27,273,2730,27300,2016-02-16,1,2276,1728.0,0.0,0.0,746.0,0.0,0.0,806.0
27300274,27300,27,273,2730,27300,2016-02-17,1,2588,2276.0,1728.0,0.0,0.0,746.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-18,1,1756,2588.0,2276.0,1728.0,0.0,0.0,746.0,0.0
27300274,27300,27,273,2730,27300,2016-02-19,1,746,1756.0,2588.0,2276.0,1728.0,0.0,0.0,746.0
27300274,27300,27,273,2730,27300,2016-02-20,0,2058,746.0,1756.0,2588.0,2276.0,1728.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-02-21,0,460,2058.0,746.0,1756.0,2588.0,2276.0,1728.0,0.0
27300274,27300,27,273,2730,27300,2016-02-23,1,1530,0.0,460.0,2058.0,746.0,1756.0,2588.0,2276.0
27300274,27300,27,273,2730,27300,2016-02-24,1,586,1530.0,0.0,460.0,2058.0,746.0,1756.0,2588.0
27300274,27300,27,273,2730,27300,2016-02-26,1,672,0.0,586.0,1530.0,0.0,460.0,2058.0,746.0
27300274,27300,27,273,2730,27300,2016-02-27,0,1226,672.0,0.0,586.0,1530.0,0.0,460.0,2058.0
27300274,27300,27,273,2730,27300,2016-03-02,1,1356,0.0,0.0,0.0,1226.0,672.0,0.0,586.0
27300274,27300,27,273,2730,27300,2016-03-04,1,472,0.0,1356.0,0.0,0.0,0.0,1226.0,672.0
27300274,27300,27,273,2730,27300,2016-03-05,0,1592,472.0,0.0,1356.0,0.0,0.0,0.0,1226.0
27300274,27300,27,273,2730,27300,2016-03-06,0,2428,1592.0,472.0,0.0,1356.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-03-08,1,866,0.0,2428.0,1592.0,472.0,0.0,1356.0,0.0
27300274,27300,27,273,2730,27300,2016-03-10,1,918,0.0,866.0,0.0,2428.0,1592.0,472.0,0.0
27300274,27300,27,273,2730,27300,2016-03-13,0,1016,0.0,0.0,918.0,0.0,866.0,0.0,2428.0
27300274,27300,27,273,2730,27300,2016-03-14,1,1432,1016.0,0.0,0.0,918.0,0.0,866.0,0.0
27300274,27300,27,273,2730,27300,2016-03-15,1,1258,1432.0,1016.0,0.0,0.0,918.0,0.0,866.0
27300274,27300,27,273,2730,27300,2016-03-16,1,1362,1258.0,1432.0,1016.0,0.0,0.0,918.0,0.0
27300274,27300,27,273,2730,27300,2016-03-19,0,2094,0.0,0.0,1362.0,1258.0,1432.0,1016.0,0.0
27300274,27300,27,273,2730,27300,2016-03-20,0,1712,2094.0,0.0,0.0,1362.0,1258.0,1432.0,1016.0
27300274,27300,27,273,2730,27300,2016-03-22,1,3170,0.0,1712.0,2094.0,0.0,0.0,1362.0,1258.0
27300274,27300,27,273,2730,27300,2016-03-27,0,752,0.0,0.0,0.0,0.0,3170.0,0.0,1712.0
27300274,27300,27,273,2730,27300,2016-03-29,1,1476,0.0,752.0,0.0,0.0,0.0,0.0,3170.0
27300274,27300,27,273,2730,27300,2016-03-30,1,890,1476.0,0.0,752.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-02,0,822,0.0,0.0,890.0,1476.0,0.0,752.0,0.0
27300274,27300,27,273,2730,27300,2016-04-03,0,1774,822.0,0.0,0.0,890.0,1476.0,0.0,752.0
27300274,27300,27,273,2730,27300,2016-04-04,1,506,1774.0,822.0,0.0,0.0,890.0,1476.0,0.0
27300274,27300,27,273,2730,27300,2016-04-12,1,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-17,0,2194,0.0,0.0,0.0,0.0,576.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-19,1,800,0.0,2194.0,0.0,0.0,0.0,0.0,576.0
27300274,27300,27,273,2730,27300,2016-04-20,1,1212,800.0,0.0,2194.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-21,1,824,1212.0,800.0,0.0,2194.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-22,1,648,824.0,1212.0,800.0,0.0,2194.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-04-28,1,978,0.0,0.0,0.0,0.0,0.0,648.0,824.0
27300274,27300,27,273,2730,27300,2016-05-01,0,566,0.0,0.0,978.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-02,1,930,566.0,0.0,0.0,978.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-04,1,1602,0.0,930.0,566.0,0.0,0.0,978.0,0.0
27300274,27300,27,273,2730,27300,2016-05-07,0,1532,0.0,0.0,1602.0,0.0,930.0,566.0,0.0
27300274,27300,27,273,2730,27300,2016-05-08,0,672,1532.0,0.0,0.0,1602.0,0.0,930.0,566.0
27300274,27300,27,273,2730,27300,2016-05-09,1,470,672.0,1532.0,0.0,0.0,1602.0,0.0,930.0
27300274,27300,27,273,2730,27300,2016-05-12,1,604,0.0,0.0,470.0,672.0,1532.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-15,0,726,0.0,0.0,604.0,0.0,0.0,470.0,672.0
27300274,27300,27,273,2730,27300,2016-05-17,1,346,0.0,726.0,0.0,0.0,604.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-20,1,442,0.0,0.0,346.0,0.0,726.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-28,0,902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-05-30,1,702,0.0,902.0,0.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-02,1,1062,0.0,0.0,702.0,0.0,902.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-03,1,1066,1062.0,0.0,0.0,702.0,0.0,902.0,0.0
27300274,27300,27,273,2730,27300,2016-06-08,1,624,0.0,0.0,0.0,0.0,1066.0,1062.0,0.0
27300274,27300,27,273,2730,27300,2016-06-12,0,1316,0.0,0.0,0.0,624.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-13,1,912,1316.0,0.0,0.0,0.0,624.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-14,1,1124,912.0,1316.0,0.0,0.0,0.0,624.0,0.0
27300274,27300,27,273,2730,27300,2016-06-16,1,760,0.0,1124.0,912.0,1316.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-21,1,648,0.0,0.0,0.0,0.0,760.0,0.0,1124.0
27300274,27300,27,273,2730,27300,2016-06-24,1,470,0.0,0.0,648.0,0.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-06-27,1,554,0.0,0.0,470.0,0.0,0.0,648.0,0.0
27300274,27300,27,273,2730,27300,2016-06-28,1,540,554.0,0.0,0.0,470.0,0.0,0.0,648.0
27300274,27300,27,273,2730,27300,2016-07-02,0,796,0.0,0.0,0.0,540.0,554.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-07-03,0,1324,796.0,0.0,0.0,0.0,540.0,554.0,0.0
27300274,27300,27,273,2730,27300,2016-07-05,1,420,0.0,1324.0,796.0,0.0,0.0,0.0,540.0
27300274,27300,27,273,2730,27300,2016-07-08,1,580,0.0,0.0,420.0,0.0,1324.0,796.0,0.0
27300274,27300,27,273,2730,27300,2016-07-14,1,510,0.0,0.0,0.0,0.0,0.0,580.0,0.0
27300274,27300,27,273,2730,27300,2016-07-18,1,1330,0.0,0.0,0.0,510.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-07-19,1,512,1330.0,0.0,0.0,0.0,510.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-07-20,1,692,512.0,1330.0,0.0,0.0,0.0,510.0,0.0
27300274,27300,27,273,2730,27300,2016-07-22,1,886,0.0,692.0,512.0,1330.0,0.0,0.0,0.0
27300274,27300,27,273,2730,27300,2016-07-24,0,776,0.0,886.0,0.0,692.0,512.0,1330.0,0.0
27300274,27300,27,273,2730,27300,2016-07-28,1,826,0.0,0.0,0.0,776.0,0.0,886.0,0.0
27300274,27300,27,273,2730,27300,2016-07-31,0,1,0.0,0.0,826.0,0.0,0.0,0.0,776.0
27300275,27300,27,273,2730,27300,2016-05-17,1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-06-25,0,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-07-12,1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-07-15,1,380,0.0,0.0,380,0.0,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-07-16,0,380,380.0,0.0,0.0,380,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-07-28,1,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300275,27300,27,273,2730,27300,2016-07-31,0,380,0.0,0.0,380.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-02-02,1,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-02-18,1,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-03-04,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-03-05,0,340,194.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-03-29,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-04-14,1,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-04-16,0,576,0.0,158.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-04-17,0,298,576.0,0.0,158.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-04-21,1,158,0.0,0.0,0.0,298.0,576.0,0.0,158.0
27300276,27300,27,273,2730,27300,2016-05-01,0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-05-07,0,288,0.0,0.0,0.0,0.0,0.0,248.0,0.0
27300276,27300,27,273,2730,27300,2016-05-14,0,304,0.0,0.0,0.0,0.0,0.0,0.0,288.0
27300276,27300,27,273,2730,27300,2016-05-17,1,304,0.0,0.0,304.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-05-26,1,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-06-07,1,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-06-08,1,540,384.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-06-12,0,480,0.0,0.0,0.0,540.0,384.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-06-29,1,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-07-02,0,586,0.0,0.0,558.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-07-03,0,360,586.0,0.0,0.0,558.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-07-14,1,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300276,27300,27,273,2730,27300,2016-07-29,1,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300278,27300,27,273,2730,27300,2016-03-05,0,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300278,27300,27,273,2730,27300,2016-03-13,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300278,27300,27,273,2730,27300,2016-04-02,0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300278,27300,27,273,2730,27300,2016-04-29,1,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300278,27300,27,273,2730,27300,2016-07-15,1,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-03-10,1,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-04-19,1,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-05-22,0,712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-06-08,1,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-06-24,1,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300279,27300,27,273,2730,27300,2016-07-24,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300280,27300,27,273,2730,27300,2016-02-05,1,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300280,27300,27,273,2730,27300,2016-03-13,0,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300280,27300,27,273,2730,27300,2016-03-22,1,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300280,27300,27,273,2730,27300,2016-03-27,0,224,0.0,0.0,0.0,0.0,394.0,0.0,0.0
27300280,27300,27,273,2730,27300,2016-04-03,0,294,0.0,0.0,0.0,0.0,0.0,0.0,224.0
27300281,27300,27,273,2730,27300,2016-02-02,1,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-02-05,1,406,0.0,0.0,284.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-02-10,1,294,0.0,0.0,0.0,0.0,406.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-02-15,1,488,0.0,0.0,0.0,0.0,294.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-02-16,1,256,488.0,0.0,0.0,0.0,0.0,294.0,0.0
27300281,27300,27,273,2730,27300,2016-02-20,0,302,0.0,0.0,0.0,256.0,488.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-03-10,1,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-03-13,0,904,0.0,0.0,386.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-03-27,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-04-02,0,370,0.0,0.0,0.0,0.0,0.0,204.0,0.0
27300281,27300,27,273,2730,27300,2016-04-03,0,876,370.0,0.0,0.0,0.0,0.0,0.0,204.0
27300281,27300,27,273,2730,27300,2016-04-11,1,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-04-17,0,342,0.0,0.0,0.0,0.0,0.0,422.0,0.0
27300281,27300,27,273,2730,27300,2016-04-21,1,498,0.0,0.0,0.0,342.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-05-11,1,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-05-15,0,560,0.0,0.0,0.0,158.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-05-24,1,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-05-28,0,522,0.0,0.0,0.0,356.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-05-30,1,202,0.0,522,0.0,0.0,0.0,356.0,0.0
27300281,27300,27,273,2730,27300,2016-06-07,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-06-24,1,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-07-20,1,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300281,27300,27,273,2730,27300,2016-07-24,0,196,0.0,0.0,0.0,224.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-02-06,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-02-15,1,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-02-16,1,148,146.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-02-20,0,192,0.0,0.0,0.0,148.0,146.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-02-22,1,288,0.0,192.0,0.0,0.0,0.0,148.0,146.0
27300282,27300,27,273,2730,27300,2016-03-01,1,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-03-06,0,104,0.0,0.0,0.0,0.0,290.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-03-16,1,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-03-18,1,140,0.0,134.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-03-19,0,168,140.0,0.0,134.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-04-04,1,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-04-05,1,240,398.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-04-20,1,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-05-11,1,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-05-15,0,286,0.0,0.0,0.0,164.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-05-23,1,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-06-09,1,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-06-13,1,160,0.0,0.0,0.0,148.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-06-18,0,156,0.0,0.0,0.0,0.0,160.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-06-25,0,142,0.0,0.0,0.0,0.0,0.0,0.0,156.0
27300282,27300,27,273,2730,27300,2016-06-30,1,114,0.0,0.0,0.0,0.0,142.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-07-02,0,266,0.0,114.0,0.0,0.0,0.0,0.0,142.0
27300282,27300,27,273,2730,27300,2016-07-17,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300282,27300,27,273,2730,27300,2016-07-25,1,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300283,27300,27,273,2730,27300,2016-02-05,1,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300283,27300,27,273,2730,27300,2016-02-18,1,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300283,27300,27,273,2730,27300,2016-04-19,1,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300283,27300,27,273,2730,27300,2016-04-28,1,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-02-19,1,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-02-20,0,184,236.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-02-24,1,154,0.0,0.0,0.0,184.0,236.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-03-05,0,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-04-02,0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-04-19,1,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-05-22,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27300284,27300,27,273,2730,27300,2016-05-27,1,250,0.0,0.0,0.0,0.0,138.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-03-27,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-04-04,1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-04-09,0,56,0.0,0.0,0.0,0.0,82.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-04-21,1,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-05-03,1,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-05-28,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400047,27400,27,274,2740,27400,2016-05-30,1,138,0.0,62.0,0.0,0.0,0.0,0.0,0.0
27400048,27400,27,274,2740,27400,2016-02-22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400048,27400,27,274,2740,27400,2016-04-03,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400048,27400,27,274,2740,27400,2016-04-15,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400048,27400,27,274,2740,27400,2016-05-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400048,27400,27,274,2740,27400,2016-05-13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400052,27400,27,274,2740,27400,2016-04-09,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400052,27400,27,274,2740,27400,2016-04-21,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400052,27400,27,274,2740,27400,2016-07-15,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400059,27400,27,274,2740,27400,2016-06-14,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400059,27400,27,274,2740,27400,2016-06-18,0,1000,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-02-17,1,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-05-03,1,460000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-05-12,1,408000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-05-20,1,230000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-05-21,0,376000,230000.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-05-30,1,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400061,27400,27,274,2740,27400,2016-07-31,0,176000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-03-27,0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-04-04,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-04-09,0,136,0.0,0.0,0.0,0.0,66.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-05-01,0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-07-02,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400118,27400,27,274,2740,27400,2016-07-03,0,56,110.0,0.0,0.0,0.0,0.0,0.0,0.0
27400119,27400,27,274,2740,27400,2016-04-21,1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400119,27400,27,274,2740,27400,2016-05-03,1,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400119,27400,27,274,2740,27400,2016-05-08,0,104,0.0,0.0,0.0,0.0,114.0,0.0,0.0
27400119,27400,27,274,2740,27400,2016-06-19,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-02-21,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-03-05,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-03-18,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-03-27,0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-04-02,0,64,0.0,0.0,0.0,0.0,0.0,202.0,0.0
27400126,27400,27,274,2740,27400,2016-04-04,1,60,0.0,64.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-04-05,1,68,60.0,0.0,64.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-04-09,0,162,0.0,0.0,0.0,68.0,60.0,0.0,64.0
27400126,27400,27,274,2740,27400,2016-04-21,1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-05-01,0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-05-03,1,66,0.0,208.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-05-20,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-05-22,0,64,0.0,100.0,0.0,0.0,0.0,0.0,0.0
27400126,27400,27,274,2740,27400,2016-05-29,0,78,0.0,0.0,0.0,0.0,0.0,0.0,64.0
27400145,27400,27,274,2740,27400,2016-02-04,1,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400145,27400,27,274,2740,27400,2016-02-15,1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400145,27400,27,274,2740,27400,2016-02-21,0,82,0.0,0.0,0.0,0.0,0.0,82.0,0.0
27400145,27400,27,274,2740,27400,2016-03-04,1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400145,27400,27,274,2740,27400,2016-03-12,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400145,27400,27,274,2740,27400,2016-03-20,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27400145,27400,27,274,2740,27400,2016-03-23,1,88,0.0,0.0,78.0,0.0,0.0,0.0,0.0
