pluno, d-1,d-2,d-3,d-4,d-5,d-6,d-7
22008020,750.0,1210.0,1948.0,0.0,2634.0,6080.0,4930.0
22008020,3492.0,750.0,1210.0,1948.0,0.0,2634.0,6080.0
22008020,0.0,0.0,0.0,0.0,456.0,0.0,432.0
22008020,0.0,0.0,0.0,0.0,0.0,0.0,554.0
22008020,1270.0,0.0,0.0,0.0,454.0,502.0,878.0
22008021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,8686.0,1010.0,1.0,0.0,0.0,0.0,0.0
22008021,248.0,662.0,8686.0,1010.0,1.0,0.0,0.0
22008021,0.0,0.0,0.0,2760.0,6215.0,248.0,662.0
22008021,0.0,504.0,3330.0,0.0,0.0,0.0,2760.0
22008021,738.0,0.0,504.0,3330.0,0.0,0.0,0.0
22008021,754.0,378.0,738.0,0.0,504.0,3330.0,0.0
22008021,1078.0,1410.0,754.0,378.0,738.0,0.0,504.0
22008021,3022.0,1078.0,1410.0,754.0,378.0,738.0,0.0
22008021,0.0,0.0,0.0,592.0,3022.0,1078.0,1410.0
22008021,3152.0,2754.0,2342.0,858.0,0.0,854.0,2544.0
22008021,976.0,3152.0,2754.0,2342.0,858.0,0.0,854.0
22008021,0.0,0.0,702.0,2781.0,2120.0,1260.0,976.0
22008021,920.0,0.0,0.0,3650.0,1714.0,0.0,1572.0
22008021,0.0,8.0,982.0,920.0,0.0,0.0,3650.0
22008021,2430.0,1856.0,1002.0,2340.0,0.0,8.0,982.0
22008021,3297.0,2430.0,1856.0,1002.0,2340.0,0.0,8.0
22008021,609.0,1474.0,3297.0,2430.0,1856.0,1002.0,2340.0
22008021,2422.0,408.0,0.0,1346.0,2170.0,0.0,865.0
22008021,1080.0,2422.0,408.0,0.0,1346.0,2170.0,0.0
22008021,1142.0,0.0,3982.0,1080.0,2422.0,408.0,0.0
22008021,288.0,3250.0,0.0,865.0,0.0,0.0,3607.0
22008021,2041.0,1922.0,2364.0,1594.0,1104.0,0.0,0.0
22008021,1110.0,0.0,2694.0,5742.0,2041.0,1922.0,2364.0
22008021,3176.0,1110.0,0.0,2694.0,5742.0,2041.0,1922.0
22008021,924.0,7542.0,3176.0,1110.0,0.0,2694.0,5742.0
22008021,2462.0,3406.0,2654.0,849.0,1762.0,0.0,4094.0
22008021,1726.0,0.0,1874.0,3492.0,750.0,1210.0,1948.0
22008021,0.0,0.0,0.0,0.0,456.0,0.0,432.0
22008021,0.0,484.0,0.0,1136.0,0.0,0.0,0.0
22008021,1330.0,0.0,484.0,0.0,1136.0,0.0,0.0
22008021,878.0,0.0,0.0,0.0,0.0,908.0,0.0
22008021,502.0,878.0,0.0,0.0,0.0,0.0,908.0
22008021,0.0,0.0,0.0,454.0,502.0,878.0,0.0
22008022,0.0,0.0,0.0,0.0,908.0,0.0,0.0
22008029,248.0,662.0,8686.0,1010.0,1.0,0.0,0.0
22010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010001,0.0,1494.0,0.0,0.0,0.0,0.0,0.0
22010001,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22010001,0.0,0.0,0.0,1070.0,0.0,0.0,0.0
22010001,0.0,0.0,1078.0,0.0,0.0,0.0,1638.0
22010001,1088.0,0.0,0.0,0.0,1134,0.0,0.0
22010001,0.0,0.0,0.0,0.0,0.0,1284.0,0.0
22010003,0.0,0.0,0.0,0.0,660.0,0.0,496.0
22010005,0.0,0.0,0.0,1546.0,0.0,0.0,0.0
22010022,0.0,0.0,0.0,0.0,0.0,236.0,2668.0
22010029,0.0,1.0,0.0,0.0,0.0,1070.0,0.0
22010032,2668.0,0.0,1494.0,0.0,0.0,0.0,0.0
22010032,0.0,1.0,0.0,0.0,0.0,1070.0,0.0
22010032,514.0,0.0,1.0,0.0,0.0,0.0,1070.0
22010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,0.0,0.0,0.0,0.0,0.0,344.0,0.0
22010032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,0.0,0.0,220.0,0.0,0.0,0.0,0.0
22010032,664.0,0.0,0.0,220.0,0.0,0.0,0.0
22010033,0.0,226.0,514.0,0.0,1.0,0.0,0.0
22010033,1044.0,0.0,226.0,514.0,0.0,1.0,0.0
22010033,0.0,0.0,0.0,0.0,0.0,2496.0,1044.0
22010033,0.0,0.0,0.0,1638.0,0.0,0.0,0.0
22010033,0.0,0.0,0.0,1134,0.0,0.0,1078.0
22010033,0.0,0.0,508.0,1088.0,0.0,0.0,0.0
22010034,942.0,0.0,0.0,0.0,1546.0,0.0,0.0
22010034,0.0,936.0,942.0,0.0,0.0,0.0,1546.0
22010034,1782.0,0.0,936.0,942.0,0.0,0.0,0.0
22010034,0.0,844.0,1782.0,0.0,936.0,942.0,0.0
22010034,0.0,496.0,0.0,844.0,1782.0,0.0,936.0
22012000,1706.0,0.0,1680.0,0.0,0.0,0.0,0.0
22012000,3118.0,0.0,0.0,0.0,0.0,2162.0,1706.0
22012000,0.0,2072.0,3118.0,0.0,0.0,0.0,0.0
22012000,0.0,1994.0,0.0,2318.0,0.0,3196.0,0.0
22012000,0.0,0.0,7675,0.0,1994.0,0.0,2318.0
22012000,1314.0,0.0,0.0,0.0,0.0,1698.0,0.0
22012000,0.0,0.0,0.0,2198.0,1314.0,0.0,0.0
22012011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22012011,0.0,1680.0,0.0,0.0,0.0,0.0,0.0
22012011,0.0,0.0,0.0,0.0,2162.0,1706.0,0.0
22012011,0.0,2072.0,3118.0,0.0,0.0,0.0,0.0
22012011,0.0,3196.0,0.0,2072.0,3118.0,0.0,0.0
22012011,0.0,2318.0,0.0,3196.0,0.0,2072.0,3118.0
22012011,0.0,1994.0,0.0,2318.0,0.0,3196.0,0.0
22012011,0.0,0.0,0.0,0.0,1698.0,0.0,0.0
22012023,0.0,0.0,0.0,0.0,2162.0,1706.0,0.0
22013004,3792.0,1270.0,1514.0,1142.0,1144.0,0.0,818.0
22013005,0.0,1042.0,1198.0,1580,0.0,0.0,2004.0
22013005,0.0,0.0,936.0,670.0,658.0,0.0,0.0
22013007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22013007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22013007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22013008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22013008,2154.0,0.0,0.0,0.0,0.0,0.0,0.0
22013008,2198.0,2154.0,0.0,0.0,0.0,0.0,0.0
22013008,1126.0,2198.0,2154.0,0.0,0.0,0.0,0.0
22013008,0.0,688.0,1126.0,2198.0,2154.0,0.0,0.0
22013008,10592.0,0.0,688.0,1126.0,2198.0,2154.0,0.0
22013008,0.0,818.0,10592.0,0.0,688.0,1126.0,2198.0
22013008,1144.0,0.0,818.0,10592.0,0.0,688.0,1126.0
22013008,1142.0,1144.0,0.0,818.0,10592.0,0.0,688.0
22013008,1514.0,1142.0,1144.0,0.0,818.0,10592.0,0.0
22013008,1270.0,1514.0,1142.0,1144.0,0.0,818.0,10592.0
22013008,3792.0,1270.0,1514.0,1142.0,1144.0,0.0,818.0
22013008,0.0,3272.0,3792.0,1270.0,1514.0,1142.0,1144.0
22013008,2982.0,0.0,3272.0,3792.0,1270.0,1514.0,1142.0
22013008,0.0,0.0,2004.0,2982.0,0.0,3272.0,3792.0
22013008,1580,0.0,0.0,2004.0,2982.0,0.0,3272.0
22013021,0.0,0.0,2004.0,2982.0,0.0,3272.0,3792.0
22013022,2154.0,0.0,0.0,0.0,0.0,0.0,0.0
22013022,1270.0,1514.0,1142.0,1144.0,0.0,818.0,10592.0
22013022,0.0,3272.0,3792.0,1270.0,1514.0,1142.0,1144.0
22013022,2982.0,0.0,3272.0,3792.0,1270.0,1514.0,1142.0
22013022,1198.0,1580,0.0,0.0,2004.0,2982.0,0.0
22013022,0.0,0.0,0.0,0.0,0.0,0.0,568.0
22013022,658.0,0.0,0.0,0.0,0.0,0.0,0.0
22013022,670.0,658.0,0.0,0.0,0.0,0.0,0.0
22013022,0.0,0.0,1068.0,0.0,0.0,936.0,670.0
22013022,0.0,1176.0,0.0,0.0,1068.0,0.0,0.0
22013022,0.0,1204.0,0.0,1176.0,0.0,0.0,1068.0
22013022,1294.0,0.0,1204.0,0.0,1176.0,0.0,0.0
22013022,0.0,0.0,1370.0,1294.0,0.0,1204.0,0.0
22013022,1212.0,0.0,0.0,1370.0,1294.0,0.0,1204.0
22013022,2578.0,1212.0,0.0,0.0,1370.0,1294.0,0.0
22013022,0.0,0.0,842.0,2578.0,1212.0,0.0,0.0
22013022,1226.0,0.0,0.0,842.0,2578.0,1212.0,0.0
22013022,0.0,1066.0,1226.0,0.0,0.0,842.0,2578.0
22013022,0.0,0.0,886.0,0.0,1066.0,1226.0,0.0
22013022,0.0,2158.0,0.0,0.0,886.0,0.0,1066.0
22013022,0.0,1442.0,0.0,2158.0,0.0,0.0,886.0
22013022,1014.0,0.0,1442.0,0.0,2158.0,0.0,0.0
22013022,0.0,1592.0,1014.0,0.0,1442.0,0.0,2158.0
22013022,0.0,0.0,0.0,1468.0,0.0,1592.0,1014.0
22013022,0.0,0.0,0.0,782.0,0.0,0.0,0.0
22020000,0.0,0.0,0.0,0.0,1628.0,0.0,0.0
22020000,3802.0,0.0,0.0,0.0,0.0,1628.0,0.0
22020000,0.0,0.0,1396.0,3802.0,0.0,0.0,0.0
22020000,0.0,0.0,2056.0,0.0,0.0,1396.0,3802.0
22020000,1618.0,0.0,0.0,1502.0,0.0,0.0,2056.0
22020000,1116.0,0.0,0.0,0.0,0.0,0.0,0.0
22020000,2120.0,1116.0,0.0,0.0,0.0,0.0,0.0
22020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020001,0.0,2130.0,1148.0,0.0,0.0,2382.0,0.0
22020001,0.0,0.0,0.0,1310.0,0.0,0.0,0.0
22020002,12416.0,0.0,0.0,0.0,0.0,5130.0,0.0
22020002,41270.0,12416.0,0.0,0.0,0.0,0.0,5130.0
22020002,44836.0,41270.0,12416.0,0.0,0.0,0.0,0.0
22020002,9515,44836.0,41270.0,12416.0,0.0,0.0,0.0
22020003,0.0,0.0,0.0,0.0,0.0,2210.0,2410.0
22020004,2410.0,0.0,0.0,3640.0,0.0,0.0,0.0
22020005,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22020005,0.0,0.0,0.0,0.0,1628.0,0.0,0.0
22020005,0.0,0.0,1502.0,0.0,0.0,2056.0,0.0
22020005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020005,0.0,0.0,2382.0,0.0,0.0,0.0,0.0
22020006,0.0,0.0,0.0,2416.0,0.0,0.0,0.0
22020006,7762.0,0.0,0.0,0.0,2416.0,0.0,0.0
22020006,1634.0,7762.0,0.0,0.0,0.0,2416.0,0.0
22020006,12288.0,1634.0,7762.0,0.0,0.0,0.0,2416.0
22020006,5136.0,12288.0,1634.0,7762.0,0.0,0.0,0.0
22020006,0.0,2374.0,5136.0,12288.0,1634.0,7762.0,0.0
22020006,0.0,3822.0,0.0,2374.0,5136.0,12288.0,1634.0
22020006,2632.0,0.0,3822.0,0.0,2374.0,5136.0,12288.0
22020006,2768.0,2632.0,0.0,3822.0,0.0,2374.0,5136.0
22020006,2850.0,2768.0,2632.0,0.0,3822.0,0.0,2374.0
22020006,0.0,2368.0,2850.0,2768.0,2632.0,0.0,3822.0
22020006,0.0,0.0,2714.0,0.0,2368.0,2850.0,2768.0
22020006,0.0,0.0,2460.0,0.0,0.0,2714.0,0.0
22020006,0.0,0.0,6035.0,0.0,0.0,2460.0,0.0
22020006,5153.0,0.0,0.0,6035.0,0.0,0.0,2460.0
22020006,0.0,0.0,0.0,0.0,8830.0,5153.0,0.0
22020006,0.0,0.0,0.0,4186.0,0.0,0.0,0.0
22020006,0.0,0.0,0.0,0.0,0.0,8890.0,0.0
22020006,0.0,0.0,0.0,3450.0,0.0,0.0,0.0
22020006,0.0,2388.0,0.0,0.0,0.0,3450.0,0.0
22020006,0.0,0.0,0.0,0.0,5130.0,0.0,2388.0
22020006,0.0,0.0,0.0,0.0,0.0,4376.0,9515
22020006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020006,0.0,0.0,3640.0,0.0,0.0,0.0,0.0
22020008,1618.0,0.0,0.0,1502.0,0.0,0.0,2056.0
22020008,0.0,0.0,0.0,0.0,90.0,2120.0,1116.0
22020008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22020008,1414.0,0.0,0.0,0.0,0.0,0.0,0.0
22020008,0.0,0.0,0.0,0.0,0.0,2838.0,1414.0
22020008,0.0,0.0,0.0,2416.0,0.0,0.0,0.0
22020010,1148.0,0.0,0.0,2382.0,0.0,0.0,0.0
22020010,0.0,0.0,0.0,1766.0,0.0,0.0,0.0
22020010,0.0,1830.0,0.0,0.0,0.0,1766.0,0.0
22020010,0.0,0.0,0.0,0.0,2164.0,0.0,1830.0
22020010,0.0,0.0,0.0,0.0,0.0,3446.0,0.0
22020010,0.0,0.0,0.0,0.0,0.0,0.0,2029.0
22021002,614.0,0.0,2916.0,0.0,0.0,0.0,0.0
22021002,1.0,638.0,0.0,830.0,3518.0,784.0,0.0
22021002,7842.0,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0
22021003,0.0,0.0,0.0,596.0,0.0,0.0,0.0
22021003,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22021003,0.0,2916.0,0.0,0.0,0.0,0.0,0.0
22021003,0.0,0.0,1368.0,614.0,0.0,2916.0,0.0
22021003,1044.0,0.0,0.0,1368.0,614.0,0.0,2916.0
22021003,3518.0,784.0,0.0,0.0,0.0,1.0,0.0
22021003,4444.0,3232.0,1402.0,6765.0,0.0,0.0,0.0
22021003,7842.0,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0
22021003,4038.0,7842.0,3178.0,2832.0,4444.0,3232.0,1402.0
22021003,1070.0,4038.0,7842.0,3178.0,2832.0,4444.0,3232.0
22021003,0.0,0.0,0.0,0.0,2486.0,0.0,2882.0
22021004,1.0,638.0,0.0,830.0,3518.0,784.0,0.0
22021005,784.0,0.0,0.0,0.0,1.0,0.0,1785.0
22021005,0.0,0.0,0.0,0.0,5328.0,1.0,638.0
22021005,1402.0,6765.0,0.0,0.0,0.0,0.0,5328.0
22021005,2832.0,4444.0,3232.0,1402.0,6765.0,0.0,0.0
22021005,1070.0,4038.0,7842.0,3178.0,2832.0,4444.0,3232.0
22021005,4440.0,1070.0,4038.0,7842.0,3178.0,2832.0,4444.0
22021008,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22021008,590.0,802.0,1094.0,1044.0,0.0,0.0,1368.0
22021008,1070.0,4038.0,7842.0,3178.0,2832.0,4444.0,3232.0
22021009,0.0,0.0,0.0,0.0,1658.0,0.0,1677.0
22021009,0.0,0.0,0.0,460.0,0.0,0.0,0.0
22021009,562.0,0.0,388.0,0.0,0.0,0.0,596.0
22021009,1094.0,1044.0,0.0,0.0,1368.0,614.0,0.0
22021009,1862.0,830.0,590.0,802.0,1094.0,1044.0,0.0
22021009,0.0,0.0,0.0,0.0,2486.0,0.0,2882.0
22021009,0.0,0.0,0.0,7790.0,0.0,0.0,0.0
22021010,0.0,3308.0,0.0,0.0,0.0,0.0,1658.0
22021010,1515.0,0.0,0.0,0.0,0.0,2486.0,0.0
22021011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22021016,0.0,0.0,0.0,1344.0,1515.0,0.0,0.0
22021260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22021260,0.0,2264.0,0.0,0.0,0.0,0.0,0.0
22021260,0.0,0.0,0.0,0.0,2300.0,0.0,2264.0
22021260,2486.0,0.0,0.0,0.0,0.0,2300.0,0.0
22021260,3810.0,2486.0,0.0,0.0,0.0,0.0,2300.0
22021260,494.0,3810.0,2486.0,0.0,0.0,0.0,0.0
22021260,0.0,1450.0,494.0,3810.0,2486.0,0.0,0.0
22021260,1841.0,0.0,1450.0,494.0,3810.0,2486.0,0.0
22021260,0.0,0.0,0.0,2080.0,1841.0,0.0,1450.0
22021260,0.0,2248.0,0.0,0.0,0.0,2080.0,1841.0
22021260,3491.0,0.0,2248.0,0.0,0.0,0.0,2080.0
22021260,0.0,0.0,0.0,0.0,1460.0,3491.0,0.0
22021260,0.0,0.0,1178.0,0.0,0.0,0.0,0.0
22021260,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22021260,0.0,1677.0,0.0,0.0,0.0,0.0,1.0
22021260,0.0,0.0,0.0,0.0,1658.0,0.0,1677.0
22021260,0.0,1300.0,0.0,3308.0,0.0,0.0,0.0
22021260,0.0,388.0,0.0,0.0,0.0,596.0,0.0
22021260,1.0,562.0,0.0,388.0,0.0,0.0,0.0
22021260,830.0,590.0,802.0,1094.0,1044.0,0.0,0.0
22021260,1862.0,830.0,590.0,802.0,1094.0,1044.0,0.0
22021260,0.0,1785.0,1862.0,830.0,590.0,802.0,1094.0
22021260,638.0,0.0,830.0,3518.0,784.0,0.0,0.0
22021260,1.0,638.0,0.0,830.0,3518.0,784.0,0.0
22021260,2832.0,4444.0,3232.0,1402.0,6765.0,0.0,0.0
22021260,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0,0.0
22021260,0.0,0.0,0.0,0.0,0.0,0.0,2252.0
22021260,0.0,0.0,0.0,0.0,2698.0,0.0,0.0
22021260,0.0,0.0,0.0,0.0,0.0,0.0,630.0
22021268,0.0,0.0,0.0,0.0,1658.0,0.0,1677.0
22021268,802.0,1094.0,1044.0,0.0,0.0,1368.0,614.0
22021268,0.0,0.0,0.0,1.0,0.0,1785.0,1862.0
22021268,784.0,0.0,0.0,0.0,1.0,0.0,1785.0
22021268,0.0,830.0,3518.0,784.0,0.0,0.0,0.0
22021268,0.0,0.0,0.0,0.0,5328.0,1.0,638.0
22021268,6765.0,0.0,0.0,0.0,0.0,5328.0,1.0
22021268,3232.0,1402.0,6765.0,0.0,0.0,0.0,0.0
22021268,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0,0.0
22021268,7842.0,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0
22021268,0.0,2882.0,4440.0,1070.0,4038.0,7842.0,3178.0
22021276,1402.0,6765.0,0.0,0.0,0.0,0.0,5328.0
22021276,3232.0,1402.0,6765.0,0.0,0.0,0.0,0.0
22021276,4444.0,3232.0,1402.0,6765.0,0.0,0.0,0.0
22021276,2832.0,4444.0,3232.0,1402.0,6765.0,0.0,0.0
22021276,3178.0,2832.0,4444.0,3232.0,1402.0,6765.0,0.0
22021276,1070.0,4038.0,7842.0,3178.0,2832.0,4444.0,3232.0
22021276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030000,1642.0,0.0,0.0,0.0,0.0,0.0,0.0
22030005,0.0,0.0,0.0,2382.0,0.0,0.0,546.0
22030005,540.0,0.0,0.0,0.0,2382.0,0.0,0.0
22030005,1154.0,1602.0,0.0,0.0,0.0,1204.0,0.0
22030005,3494.0,1154.0,1602.0,0.0,0.0,0.0,1204.0
22030005,1016.0,0.0,0.0,3560.0,3494.0,1154.0,1602.0
22030005,4238.0,1016.0,0.0,0.0,3560.0,3494.0,1154.0
22030005,900.0,1282.0,1370.0,556.0,4238.0,1016.0,0.0
22030005,3246.0,0.0,2814.0,2086.0,2924.0,900.0,1282.0
22030008,1262.0,1642.0,0.0,0.0,0.0,0.0,0.0
22030008,388.0,0.0,0.0,0.0,0.0,0.0,0.0
22030008,0.0,0.0,0.0,0.0,1260.0,388.0,0.0
22030008,0.0,0.0,546.0,0.0,0.0,0.0,0.0
22030008,1.0,488.0,540.0,0.0,0.0,0.0,2382.0
22030008,3494.0,1154.0,1602.0,0.0,0.0,0.0,1204.0
22030008,0.0,0.0,3560.0,3494.0,1154.0,1602.0,0.0
22030008,1016.0,0.0,0.0,3560.0,3494.0,1154.0,1602.0
22030008,0.0,2814.0,2086.0,2924.0,900.0,1282.0,1370.0
22030010,488.0,540.0,0.0,0.0,0.0,2382.0,0.0
22030010,1154.0,1602.0,0.0,0.0,0.0,1204.0,0.0
22030011,0.0,0.0,0.0,0.0,966,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22030011,0.0,0.0,546.0,0.0,0.0,0.0,0.0
22030011,0.0,566.0,1.0,488.0,540.0,0.0,0.0
22030011,1448.0,0.0,566.0,1.0,488.0,540.0,0.0
22030011,0.0,892.0,1448.0,0.0,566.0,1.0,488.0
22030011,0.0,0.0,0.0,1204.0,0.0,892.0,1448.0
22030011,1602.0,0.0,0.0,0.0,1204.0,0.0,892.0
22030011,1154.0,1602.0,0.0,0.0,0.0,1204.0,0.0
22030011,1016.0,0.0,0.0,3560.0,3494.0,1154.0,1602.0
22030011,556.0,4238.0,1016.0,0.0,0.0,3560.0,3494.0
22030011,1370.0,556.0,4238.0,1016.0,0.0,0.0,3560.0
22030011,1282.0,1370.0,556.0,4238.0,1016.0,0.0,0.0
22030011,900.0,1282.0,1370.0,556.0,4238.0,1016.0,0.0
22030011,2924.0,900.0,1282.0,1370.0,556.0,4238.0,1016.0
22030011,2086.0,2924.0,900.0,1282.0,1370.0,556.0,4238.0
22030011,0.0,2814.0,2086.0,2924.0,900.0,1282.0,1370.0
22030011,3246.0,0.0,2814.0,2086.0,2924.0,900.0,1282.0
22030011,2304.0,3246.0,0.0,2814.0,2086.0,2924.0,900.0
22030050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,1638.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,640.0,1638.0,0.0,0.0,0.0,0.0,0.0
22032000,834.0,640.0,1638.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,836.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,402.0,836.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,1576,0.0,0.0,1228.0,402.0
22032012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032012,4.0,0.0,0.0,0.0,0.0,0.0,0.0
22032012,0.0,0.0,0.0,0.0,0.0,0.0,2.0
22032012,2.0,0.0,0.0,0.0,0.0,0.0,0.0
22032015,0.0,0.0,1228.0,402.0,836.0,0.0,0.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,0.0,1446.0,0.0,0.0,0.0,0.0,0.0
22034000,274.0,0.0,1446.0,0.0,0.0,0.0,0.0
22034000,0.0,2160.0,274.0,0.0,1446.0,0.0,0.0
22034000,1356.0,0.0,2160.0,274.0,0.0,1446.0,0.0
22034000,0.0,0.0,0.0,0.0,0.0,610.0,1356.0
22034000,0.0,810.0,0.0,1048.0,0.0,0.0,0.0
22034000,1010.0,1000.0,2.0,0.0,1910.0,812.0,0.0
22034000,4528.0,1010.0,1000.0,2.0,0.0,1910.0,812.0
22034000,1431.0,4528.0,1010.0,1000.0,2.0,0.0,1910.0
22034000,912.0,1431.0,4528.0,1010.0,1000.0,2.0,0.0
22034000,408.0,912.0,1431.0,4528.0,1010.0,1000.0,2.0
22034000,1.0,408.0,912.0,1431.0,4528.0,1010.0,1000.0
22034000,702.0,1.0,408.0,912.0,1431.0,4528.0,1010.0
22034000,3128.0,702.0,1.0,408.0,912.0,1431.0,4528.0
22034000,3394.0,3128.0,702.0,1.0,408.0,912.0,1431.0
22034000,0.0,0.0,0.0,306.0,1.0,3394.0,3128.0
22034000,934.0,0.0,0.0,0.0,306.0,1.0,3394.0
22034000,0.0,0.0,0.0,896.0,934.0,0.0,0.0
22034000,0.0,0.0,1448.0,1798.0,0.0,0.0,2702.0
22034000,640.0,0.0,0.0,1448.0,1798.0,0.0,0.0
22034000,462.0,640.0,0.0,0.0,1448.0,1798.0,0.0
22034000,0.0,0.0,0.0,630.0,462.0,640.0,0.0
22034000,0.0,2034.0,0.0,0.0,0.0,630.0,462.0
22034000,456.0,0.0,2034.0,0.0,0.0,0.0,630.0
22034000,0.0,600.0,456.0,0.0,2034.0,0.0,0.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,300.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,1514.0,300.0,0.0,0.0,0.0,0.0,0.0
22034000,0.0,816.0,1514.0,300.0,0.0,0.0,0.0
22034000,3998.0,0.0,674.0,0.0,816.0,1514.0,300.0
22034000,738.0,3016.0,3998.0,0.0,674.0,0.0,816.0
22034000,1000.0,0.0,324.0,738.0,3016.0,3998.0,0.0
22034000,0.0,0.0,4326.0,1000.0,0.0,324.0,738.0
22034000,0.0,0.0,0.0,1000.0,1356.0,0.0,0.0
22034001,0.0,0.0,934.0,0.0,666,0.0,0.0
22034001,408.0,0.0,0.0,934.0,0.0,666,0.0
22034001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034002,0.0,666,0.0,0.0,0.0,0.0,0.0
22034002,0.0,0.0,0.0,0.0,0.0,1302.0,0.0
22034003,1798.0,0.0,0.0,2702.0,0.0,0.0,0.0
22034004,812.0,0.0,810.0,0.0,1048.0,0.0,0.0
22034004,1000.0,2.0,0.0,1910.0,812.0,0.0,810.0
22034004,0.0,0.0,0.0,896.0,934.0,0.0,0.0
22034004,0.0,0.0,2702.0,0.0,0.0,0.0,896.0
22034004,0.0,600.0,456.0,0.0,2034.0,0.0,0.0
22034004,0.0,674.0,0.0,816.0,1514.0,300.0,0.0
22034004,658.0,0.0,0.0,4326.0,1000.0,0.0,324.0
22034004,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
22034006,0.0,1910.0,812.0,0.0,810.0,0.0,1048.0
22034007,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
22034021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034026,0.0,1048.0,0.0,0.0,0.0,0.0,0.0
22034026,2.0,0.0,1910.0,812.0,0.0,810.0,0.0
22034026,1010.0,1000.0,2.0,0.0,1910.0,812.0,0.0
22034026,4528.0,1010.0,1000.0,2.0,0.0,1910.0,812.0
22034026,702.0,1.0,408.0,912.0,1431.0,4528.0,1010.0
22034026,3128.0,702.0,1.0,408.0,912.0,1431.0,4528.0
22034026,1.0,3394.0,3128.0,702.0,1.0,408.0,912.0
22034026,934.0,0.0,0.0,0.0,306.0,1.0,3394.0
22034026,0.0,0.0,0.0,896.0,934.0,0.0,0.0
22034026,0.0,0.0,2702.0,0.0,0.0,0.0,896.0
22034026,1798.0,0.0,0.0,2702.0,0.0,0.0,0.0
22034026,0.0,674.0,0.0,816.0,1514.0,300.0,0.0
22034026,3998.0,0.0,674.0,0.0,816.0,1514.0,300.0
22034026,3016.0,3998.0,0.0,674.0,0.0,816.0,1514.0
22034026,0.0,324.0,738.0,3016.0,3998.0,0.0,674.0
22034026,1000.0,0.0,324.0,738.0,3016.0,3998.0,0.0
22034026,0.0,0.0,0.0,0.0,0.0,0.0,1328.0
22034026,1356.0,0.0,0.0,0.0,0.0,0.0,0.0
22034026,560.0,0.0,0.0,0.0,1000.0,1356.0,0.0
22035000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22035000,0.0,0.0,466.0,0.0,0.0,0.0,0.0
22035000,456.0,0.0,0.0,466.0,0.0,0.0,0.0
